b1132	ycfC	2	1191213	1191854	b1131	purB	2	1189839	1191209	-3	1191237
b1134		2	1193050	1193511	b1133	ycfB	2	1191890	1193041	-8	1193069
b1135		2	1193521	1194144	b1134		2	1193050	1193511	-9	1193539
b1138		2	1196756	1197460	b1137		2	1196090	1196755	0	1196783
b1141		2	1200010	1200255	b1140		2	1198902	1200029	20	1200057
b1145		2	1201482	1202156	b1146		1	1201944	1202447	213	
b1146		1	1201944	1202447	b1145		2	1201482	1202156	213	1202184
b1147		1	1202479	1203048	b1148		1	1203045	1203383	4	
b1148		1	1203045	1203383	b1149		1	1203393	1204760	-9	
b1149		1	1203393	1204760	b1150		1	1204772	1204954	-11	
b1150		1	1204772	1204954	b1151		1	1204954	1205427	1	
b1151		1	1204954	1205427	b1152		1	1205354	1206145	74	
b1152		1	1205354	1206145	b1153		1	1206136	1206720	10	
b1153		1	1206136	1206720	b1154	ycfK	1	1206724	1207353	-3	
b1154	ycfK	1	1206724	1207353	b1155		1	1207355	1207768	-1	
b1157		2	1208342	1208881	b1158	pin	1	1208908	1209462	-26	
b1157		2	1208342	1208881	b1156	ycfA	2	1207740	1208342	1	1208370
b1158	pin	1	1208908	1209462	b1157		2	1208342	1208881	-26	1208909
b1172		2	1221867	1222151	b1171		2	1221528	1221863	-3	1221891
b1175	minD	2	1223772	1224584	b1174	minE	2	1223502	1223768	-3	1223796
b1176	minC	2	1224608	1225303	b1175	minD	2	1223772	1224584	-23	1224612
b1183	umuD	1	1229990	1230409	b1184	umuC	1	1230409	1231677	1	
b1189	dadA	1	1236794	1238092	b1190	dadX	1	1238102	1239172	-9	
b1192		2	1241389	1242303	b1193		1	1242289	1243014	15	
b1193		1	1242289	1243014	b1192		2	1241389	1242303	15	1242331
b1199		2	1248348	1248980	b1198	ycgC	2	1246919	1248340	-7	1248368
b1200		2	1248991	1250091	b1199		2	1248348	1248980	-10	1249008
b1209	hemM	2	1262100	1262723	b1208	ychB	2	1261249	1262100	1	1262128
b1211	prfA	1	1264235	1265317	b1212	hemK	1	1265317	1266150	1	
b1212	hemK	1	1265317	1266150	b1213		1	1266147	1266539	4	
b1213		1	1266147	1266539	b1214	ychA	1	1266543	1267352	-3	
b1222	narX	2	1275045	1276841	b1221	narL	2	1274402	1275052	8	1275080
b1224	narG	1	1279087	1282830	b1225	narH	1	1282827	1284365	4	
b1225	narH	1	1282827	1284365	b1226	narJ	1	1284362	1285072	4	
b1226	narJ	1	1284362	1285072	b1227	narI	1	1285072	1285749	1	
b1240		2	1294191	1294421	b1239	ychG	2	1293649	1294239	49	1294267
b1244	oppB	1	1300923	1301843	b1245	oppC	1	1301858	1302766	-14	
b1245	oppC	1	1301858	1302766	b1246	oppD	1	1302778	1303791	-11	
b1246	oppD	1	1302778	1303791	b1247	oppF	1	1303788	1304792	4	
b1249	cls	2	1305209	1306669	b1248		2	1304845	1305252	44	1305280
b1261	trpB	2	1315246	1316439	b1260	trpA	2	1314440	1315246	1	1315274
b1262	trpC	2	1316451	1317812	b1261	trpB	2	1315246	1316439	-11	1316467
b1263	trpD	2	1317813	1319408	b1262	trpC	2	1316451	1317812	0	1317840
b1264	trpE	2	1319408	1320970	b1263	trpD	2	1317813	1319408	1	1319436
b1266		1	1321244	1322125	b1267	yciO	1	1322086	1322742	40	
b1271	yciK	2	1326378	1327136	b1270	btuR	2	1325791	1326381	4	1326409
b1279		1	1338267	1338575	b1280	yciM	1	1338582	1339751	-6	
b1281	pyrF	1	1339945	1340682	b1282	yciH	1	1340679	1341008	4	
b1291	sapD	2	1350660	1351652	b1290	sapF	2	1349852	1350658	-1	1350686
b1292	sapC	2	1351652	1352542	b1291	sapD	2	1350660	1351652	1	1351680
b1293	sapB	2	1352529	1353494	b1292	sapC	2	1351652	1352542	14	1352570
b1294	sapA	2	1353491	1355134	b1293	sapB	2	1352529	1353494	4	1353522
b1298		1	1359132	1359908	b1299	ycjC	1	1359935	1360492	-26	
b1300	aldH	1	1360767	1362254	b1301	ordL	1	1362256	1363536	-1	
b1305	pspB	1	1366825	1367049	b1306	pspC	1	1367049	1367408	1	
b1306	pspC	1	1367049	1367408	b1307	pspD	1	1367417	1367638	-8	
b1309		1	1368213	1369919	b1310		1	1369933	1371225	-13	
b1310		1	1369933	1371225	b1311		1	1371246	1372127	-20	
b1311		1	1371246	1372127	b1312		1	1372114	1372956	14	
b1313		1	1372987	1374039	b1314		1	1374049	1374846	-9	
b1314		1	1374049	1374846	b1315		1	1374856	1375911	-9	
b1315		1	1374856	1375911	b1316		1	1375908	1378175	4	
b1316		1	1375908	1378175	b1317		1	1378172	1378831	4	
b1317		1	1378172	1378831	b1318		1	1378845	1379813	-13	
b1321		1	1382141	1383538	b1322	ycjF	1	1383535	1384596	4	
b1336	ydaH	2	1398271	1399803	b1335	ogt	2	1397745	1398260	-10	1398288
b1338		2	1401279	1402604	b1337		2	1399834	1401279	1	1401307
b1346		2	1411261	1411500	b1345		2	1410024	1411259	-1	1411287
b1348	lar	2	1411757	1411951	b1347	ydaC	2	1411555	1411764	8	1411792
b1350	recE	2	1412810	1415410	b1349	recT	2	1412008	1412817	8	1412845
b1353	sieB	1	1416572	1417183	b1354		1	1417192	1417368	-8	
b1357		1	1418389	1418685	b1358		1	1418708	1419130	-22	
b1358		1	1418708	1419130	b1359		1	1419143	1420000	-12	
b1359		1	1419143	1420000	b1360		1	1420007	1420753	-6	
b1360		1	1420007	1420753	b1361		1	1420725	1421336	29	
b1361		1	1420725	1421336	b1362		1	1421363	1421668	-26	
b1363	trkG	1	1421806	1423263	b1364		1	1423202	1423483	62	
b1364		1	1423202	1423483	b1365		1	1423401	1423664	83	
b1365		1	1423401	1423664	b1366		1	1423645	1424004	20	
b1368		1	1424478	1425506	b1369		1	1425482	1425637	25	
b1370	yi52_5	2	1425770	1426750	b1371		1	1426547	1427008	204	
b1371		1	1426547	1427008	b1370	yi52_5	2	1425770	1426750	204	1426778
b1372		1	1427067	1430435	b1373		1	1430435	1431010	1	
b1381		1	1441075	1443714	b1382		1	1443711	1443896	4	
b1382		1	1443711	1443896	b1383		1	1443898	1444230	-1	
b1388		1	1451951	1452880	b1389		1	1452892	1453179	-11	
b1389		1	1452892	1453179	b1390		1	1453188	1453934	-8	
b1390		1	1453188	1453934	b1391		1	1453943	1454446	-8	
b1391		1	1453943	1454446	b1392		1	1454454	1455524	-7	
b1392		1	1454454	1455524	b1393		1	1455521	1456288	4	
b1393		1	1455521	1456288	b1394		1	1456288	1457076	1	
b1394		1	1456288	1457076	b1395		1	1457078	1458505	-1	
b1395		1	1457078	1458505	b1396		1	1458495	1458917	11	
b1396		1	1458495	1458917	b1397		1	1458917	1460122	1	
b1397		1	1458917	1460122	b1398		1	1460149	1461462	-26	
b1399		1	1461563	1462513	b1400		1	1462495	1463085	19	
b1403	yi21_2	2	1466808	1467218	b1402	yi22_2	2	1465945	1466850	43	1466878
b1408		1	1475639	1476250	b1409		1	1476250	1477146	1	
b1409		1	1476250	1477146	b1410		1	1477162	1478919	-15	
b1410		1	1477162	1478919	b1411		1	1478933	1480225	-13	
b1417	gapC_1	2	1487985	1488389	b1416	gapC_2	2	1487737	1487988	4	1488016
b1429	tehA	1	1498597	1499589	b1430	tehB	1	1499586	1500179	4	
b1433		2	1502929	1504365	b1434		1	1504196	1504732	170	
b1434		1	1504196	1504732	b1433		2	1502929	1504365	170	1504393
b1440		1	1509678	1510823	b1441		1	1510841	1511854	-17	
b1441		1	1510841	1511854	b1442		1	1511855	1512796	0	
b1442		1	1511855	1512796	b1443		1	1512786	1513580	11	
b1443		1	1512786	1513580	b1444		1	1513602	1515026	-21	
b1448		2	1516352	1516870	b1447		2	1515906	1516355	4	1516383
b1456	rhsE	1	1525914	1527962	b1457	ydcD	1	1527946	1528428	17	
b1466	narW	2	1534638	1535333	b1465	narV	2	1533961	1534641	4	1534669
b1467	narY	2	1535333	1536877	b1466	narW	2	1534638	1535333	1	1535361
b1468	narZ	2	1536874	1540614	b1467	narY	2	1535333	1536877	4	1536905
b1472		2	1543762	1544052	b1471		2	1542782	1543738	-23	1543766
b1474	fdnG	1	1545425	1548472	b1475	fdnH	1	1548485	1549369	-12	
b1475	fdnH	1	1548485	1549369	b1476	fdnI	1	1549362	1550015	8	
b1484		2	1556055	1557041	b1483		2	1555136	1556062	8	1556090
b1485		2	1557038	1557934	b1484		2	1556055	1557041	4	1557069
b1486		2	1557931	1558953	b1485		2	1557038	1557934	4	1557962
b1487		2	1558955	1560505	b1486		2	1557931	1558953	-1	1558981
b1488		2	1560519	1561100	b1487		2	1558955	1560505	-13	1560533
b1490		2	1563782	1565164	b1489		2	1561358	1563781	0	1563809
b1504		2	1586333	1586863	b1503		2	1585817	1586320	-12	1586348
b1505		2	1586877	1588025	b1504		2	1586333	1586863	-13	1586891
b1508	hipB	2	1590200	1590466	b1507	hipA	2	1588878	1590200	1	1590228
b1513		1	1599514	1601049	b1514		1	1601043	1602071	7	
b1514		1	1601043	1602071	b1515		1	1602071	1603063	1	
b1515		1	1602071	1603063	b1516		1	1603075	1604097	-11	
b1516		1	1603075	1604097	b1517		1	1604124	1604999	-26	
b1517		1	1604124	1604999	b1518		1	1605023	1605313	-23	
b1524		2	1610349	1611275	b1523		2	1609990	1610349	1	1610377
b1530	marR	1	1617201	1617578	b1531	marA	1	1617592	1617981	-13	
b1547		2	1632909	1633871	b1546		2	1632334	1632909	1	1632937
b1548	nohA	2	1633822	1634391	b1547		2	1632909	1633871	50	1633899
b1554		2	1637548	1638081	b1553		2	1637054	1637551	4	1637579
b1555		2	1638078	1638389	b1554		2	1637548	1638081	4	1638109
b1556		2	1638394	1638684	b1555		2	1638078	1638389	-4	1638417
b1560		2	1641279	1642367	b1559		2	1640513	1641295	17	1641323
b1564	relB	2	1643657	1643896	b1565		1	1643921	1644226	-24	
b1564	relB	2	1643657	1643896	b1563	relE	2	1643370	1643657	1	1643685
b1565		1	1643921	1644226	b1564	relB	2	1643657	1643896	-24	1643924
b1568		2	1645370	1645660	b1567		2	1645198	1645347	-22	1645375
b1569	dicC	2	1645644	1645874	b1568		2	1645370	1645660	17	1645688
b1571	ydfA	1	1646532	1646687	b1572	ydfB	1	1646647	1646817	41	
b1575	dicB	1	1647633	1647821	b1576	ydfD	1	1647818	1648009	4	
b1577	ydfE	1	1648102	1649022	b1578		1	1648905	1649561	118	
b1578		1	1648905	1649561	b1579		1	1649536	1650732	26	
b1581	rspA	2	1651951	1653165	b1580	rspB	2	1650920	1651939	-11	1651967
b1588		1	1658577	1661003	b1589		1	1661014	1661631	-10	
b1589		1	1661014	1661631	b1590		1	1661633	1662487	-1	
b1600		2	1671160	1671525	b1599		2	1670844	1671173	14	1671201
b1603	pntA	2	1674395	1675927	b1602	pntB	2	1672996	1674384	-10	1674412
b1608	rstA	1	1680174	1680902	b1609	rstB	1	1680906	1682207	-3	
b1617	uidA	2	1692284	1694095	b1616	uidB	2	1690914	1692287	4	1692315
b1621	malX	1	1697379	1698971	b1622	malY	1	1698981	1700153	-9	
b1627		1	1703791	1704372	b1628		1	1704372	1704950	1	
b1628		1	1704372	1704950	b1629		1	1704943	1707165	8	
b1629		1	1704943	1707165	b1630		1	1707166	1708224	0	
b1630		1	1707166	1708224	b1631		1	1708228	1708848	-3	
b1631		1	1708228	1708848	b1632		1	1708852	1709547	-3	
b1632		1	1708852	1709547	b1633	nth	1	1709547	1710182	1	
b1643		1	1719049	1719285	b1644		1	1719246	1720145	40	
b1644		1	1719246	1720145	b1645		1	1720145	1722157	1	
b1648		2	1723705	1724082	b1649		1	1724047	1724646	36	
b1649		1	1724047	1724646	b1648		2	1723705	1724082	36	1724110
b1665	valV	1	1744459	1744535	b1666	valW	1	1744540	1744616	-4	
b1670		2	1747587	1748372	b1669		2	1746771	1747583	-3	1747611
b1671		2	1748369	1749088	b1670		2	1747587	1748372	4	1748400
b1672		2	1749101	1749748	b1671		2	1748369	1749088	-12	1749116
b1673		2	1749752	1751854	b1672		2	1749101	1749748	-3	1749776
b1674		2	1751875	1752501	b1673		2	1749752	1751854	-20	1751882
b1680		2	1757327	1758547	b1679		2	1756898	1757314	-12	1757342
b1681		2	1758544	1759815	b1680		2	1757327	1758547	4	1758575
b1682		2	1759790	1760536	b1681		2	1758544	1759815	26	1759843
b1683		2	1760546	1762072	b1682		2	1759790	1760536	-9	1760564
b1684		2	1762042	1762410	b1683		2	1760546	1762072	31	1762100
b1686		2	1763246	1763656	b1685		2	1762958	1763227	-18	1763255
b1687		2	1763653	1766709	b1686		2	1763246	1763656	4	1763684
b1691		1	1770530	1771801	b1692	ydiB	1	1771813	1772679	-11	
b1694	ydiF	1	1773611	1775206	b1695		1	1775166	1776371	41	
b1697		1	1777641	1778405	b1698		1	1778425	1779363	-19	
b1699		1	1779419	1780708	b1700		1	1780705	1780998	4	
b1700		1	1780705	1780998	b1701	ydiD	1	1781001	1782701	-2	
b1710	btuE	2	1791582	1792133	b1709	btuD	2	1790833	1791582	1	1791610
b1713	pheT	2	1793581	1795968	b1712	himA	2	1793277	1793576	-4	1793604
b1714	pheS	2	1795983	1796966	b1713	pheT	2	1793581	1795968	-14	1795996
b1719	thrS	2	1798666	1800594	b1718	infC	2	1798120	1798662	-3	1798690
b1720		1	1801118	1801591	b1721		1	1801602	1803017	-10	
b1734	celF	2	1815172	1816524	b1733	ydjC	2	1814410	1815159	-12	1815187
b1736	celC	2	1817479	1817829	b1735	celD	2	1816629	1817471	-7	1817499
b1745		2	1824940	1826283	b1744		2	1823979	1824947	8	1824975
b1746		2	1826280	1827758	b1745		2	1824940	1826283	4	1826311
b1747		2	1827755	1828789	b1746		2	1826280	1827758	4	1827786
b1748		2	1828786	1830006	b1747		2	1827755	1828789	4	1828817
b1750		1	1831377	1832135	b1751		1	1831978	1832817	158	
b1751		1	1831978	1832817	b1752		1	1832832	1833539	-14	
b1752		1	1832832	1833539	b1753		1	1833539	1834087	1	
b1753		1	1833539	1834087	b1754		1	1834094	1835263	-6	
b1754		1	1834094	1835263	b1755		1	1835281	1836771	-17	
b1755		1	1835281	1836771	b1756		1	1836771	1837424	1	
b1763	topB	2	1843023	1844984	b1762		2	1841855	1843018	-4	1843046
b1764	selD	2	1844989	1846032	b1763	topB	2	1843023	1844984	-4	1845012
b1767	ansA	1	1848884	1849900	b1768	ydjB	1	1849893	1850552	8	
b1772		2	1854005	1854973	b1771		2	1853015	1853995	-9	1854023
b1773		2	1854957	1855793	b1772		2	1854005	1854973	17	1855001
b1774		2	1855814	1856857	b1773		2	1854957	1855793	-20	1855821
b1775		2	1856874	1858253	b1774		2	1855814	1856857	-16	1856885
b1776		2	1858280	1859356	b1775		2	1856874	1858253	-26	1858281
b1778		2	1860040	1860453	b1777		2	1859726	1860043	4	1860071
b1785		1	1868409	1869884	b1786		1	1869885	1871555	0	
b1797		2	1877613	1877972	b1796		2	1877427	1877609	-3	1877637
b1812	pabB	1	1892829	1894190	b1813	yeaB	1	1894194	1894772	-3	
b1818	manY	1	1901106	1901906	b1819	manZ	1	1901910	1902770	-3	
b1824		2	1905472	1905615	b1823	cspC	2	1905250	1905459	-12	1905487
b1831	yebJ	2	1912860	1912979	b1830	prc	2	1910792	1912840	-19	1912868
b1833		1	1914282	1915565	b1834		1	1915528	1918167	38	
b1836		1	1919789	1920040	b1837		1	1920061	1920336	-20	
b1840		2	1921743	1922615	b1839		2	1921389	1921730	-12	1921758
b1841		2	1922619	1922993	b1840		2	1921743	1922615	-3	1922643
b1843		1	1923464	1924120	b1844		1	1924144	1924806	-23	
b1857	yebL	2	1939675	1940661	b1858		1	1940686	1941441	-24	
b1858		1	1940686	1941441	b1859	yebI	1	1941438	1942223	4	
b1858		1	1940686	1941441	b1857	yebL	2	1939675	1940661	-24	1940689
b1861	ruvA	2	1943389	1944000	b1860	ruvB	2	1942370	1943380	-8	1943408
b1867	yecD	1	1948823	1949422	b1868	yecE	1	1949419	1950237	4	
b1868	yecE	1	1949419	1950237	b1869		1	1950260	1950685	-22	
b1870		1	1950726	1951469	b1871		1	1951466	1952437	4	
b1873		2	1955056	1956156	b1872	bisZ	2	1952602	1955049	-6	1955077
b1879	flhA	2	1960996	1963074	b1878		2	1960604	1960996	1	1961024
b1880		2	1963067	1964215	b1879	flhA	2	1960996	1963074	8	1963102
b1882	cheY	2	1965072	1965461	b1881	cheZ	2	1964417	1965061	-10	1965089
b1883	cheB	2	1965476	1966525	b1882	cheY	2	1965072	1965461	-14	1965489
b1884	cheR	2	1966528	1967388	b1883	cheB	2	1965476	1966525	-2	1966553
b1885	tap	2	1967407	1969008	b1884	cheR	2	1966528	1967388	-18	1967416
b1888	cheA	2	1971384	1973348	b1887	cheW	2	1970860	1971363	-20	1971391
b1889	motB	2	1973353	1974279	b1888	cheA	2	1971384	1973348	-4	1973376
b1890	motA	2	1974276	1975163	b1889	motB	2	1973353	1974279	4	1974307
b1892	flhD	2	1975871	1976230	b1891	flhC	2	1975290	1975868	-2	1975896
b1894	insA_5	2	1976964	1977239	b1893	insB_5	2	1976542	1977045	82	1977073
b1897	otsB	2	1979611	1980411	b1896	otsA	2	1978212	1979636	26	1979664
b1899		2	1980862	1981566	b1898	araH	2	1980578	1980838	-23	1980866
b1900	araG	2	1981578	1983092	b1899		2	1980862	1981566	-11	1981594
b1902	yecI	1	1984948	1985451	b1903		1	1985467	1985805	-15	
b1910	cysT	2	1989937	1990010	b1909	leuZ	2	1989838	1989924	-12	1989952
b1918	yecC	2	1995834	1996502	b1917		2	1995085	1995837	4	1995865
b1919		2	1996517	1997599	b1918	yecC	2	1995834	1996502	-14	1996530
b1920	fliY	2	1997608	1998408	b1919		2	1996517	1997599	-8	1997627
b1922	fliA	2	1999093	1999812	b1921	fliZ	2	1998496	1999083	-9	1999111
b1924	fliD	1	2001895	2003301	b1925	fliS	1	2003326	2003736	-24	
b1925	fliS	1	2003326	2003736	b1926	fliT	1	2003736	2004101	1	
b1929	yedE	1	2006300	2007505	b1930	yedF	1	2007502	2007735	4	
b1934		2	2009571	2009891	b1933		2	2009370	2009561	-9	2009589
b1938	fliF	1	2011251	2012909	b1939	fliG	1	2012902	2013897	8	
b1939	fliG	1	2012902	2013897	b1940	fliH	1	2013869	2014576	29	
b1940	fliH	1	2013869	2014576	b1941	fliI	1	2014576	2015949	1	
b1941	fliI	1	2014576	2015949	b1942	fliJ	1	2015968	2016411	-18	
b1942	fliJ	1	2015968	2016411	b1943	fliK	1	2016408	2017535	4	
b1944	fliL	1	2017640	2018104	b1945	fliM	1	2018109	2019113	-4	
b1945	fliM	1	2018109	2019113	b1946	fliN	1	2019110	2019523	4	
b1947	fliO	1	2019586	2019891	b1948	fliP	1	2019891	2020628	1	
b1948	fliP	1	2019891	2020628	b1949	fliQ	1	2020638	2020907	-9	
b1949	fliQ	1	2020638	2020907	b1950	fliR	1	2020915	2021700	-7	
b1961	dcm	2	2028921	2030339	b1960	vsr	2	2028470	2028940	20	2028968
b1964		1	2032043	2032558	b1965		1	2032568	2032777	-9	
b1969		2	2036174	2036893	b1968		2	2034816	2036174	1	2036202
b1971		1	2037500	2038504	b1972		1	2038505	2039140	0	
b1980		2	2050646	2051350	b1979		2	2050298	2050624	-21	2050652
b1985		2	2056225	2057868	b1986	asnU	1	2057873	2057948	-4	
b1986	asnU	1	2057873	2057948	b1985		2	2056225	2057868	-4	2057896
b1992	cobS	2	2062501	2063244	b1991	cobT	2	2061410	2062489	-11	2062517
b1993	cobU	2	2063241	2063786	b1992	cobS	2	2062501	2063244	4	2063272
b1997	yi21_3	2	2067837	2068247	b1998		1	2068266	2068526	-18	
b1997	yi21_3	2	2067837	2068247	b1996	yi22_3	2	2066974	2067879	43	2067907
b1998		1	2068266	2068526	b1999		1	2068523	2069233	4	
b1998		1	2068266	2068526	b1997	yi21_3	2	2067837	2068247	-18	2068275
b2001		1	2072795	2074333	b2002		1	2074330	2074776	4	
b2005		1	2075591	2075965	b2006		1	2075962	2076156	4	
b2013	yeeE	2	2082489	2083547	b2012	yeeD	2	2082248	2082475	-13	2082503
b2016		2	2086326	2087150	b2015		2	2085351	2086301	-24	2086329
b2019	hisG	1	2088214	2089113	b2020	hisD	1	2089119	2090423	-5	
b2020	hisD	1	2089119	2090423	b2021	hisC	1	2090420	2091490	4	
b2021	hisC	1	2090420	2091490	b2022	hisB	1	2091487	2092557	4	
b2022	hisB	1	2091487	2092557	b2023	hisH	1	2092557	2093147	1	
b2023	hisH	1	2092557	2093147	b2024	hisA	1	2093144	2093884	4	
b2024	hisA	1	2093144	2093884	b2025	hisF	1	2093866	2094642	19	
b2025	hisF	1	2093866	2094642	b2026	hisI	1	2094636	2095247	7	
b2031	yefJ	2	2100938	2101411	b2030	yi52_7	2	2099917	2100933	-4	2100961
b2032	yefI	2	2101413	2102531	b2031	yefJ	2	2100938	2101411	-1	2101439
b2033	yefH	2	2102516	2103106	b2032	yefI	2	2101413	2102531	16	2102559
b2034	yefG	2	2103087	2104079	b2033	yefH	2	2102516	2103106	20	2103134
b2035	rfc	2	2104082	2105248	b2034	yefG	2	2103087	2104079	-2	2104107
b2036	yefE	2	2105248	2106351	b2035	rfc	2	2104082	2105248	1	2105276
b2037	rfbX	2	2106359	2107606	b2036	yefE	2	2105248	2106351	-7	2106379
b2038	rfbC	2	2107603	2108160	b2037	rfbX	2	2106359	2107606	4	2107634
b2039	rfbA	2	2108160	2109041	b2038	rfbC	2	2107603	2108160	1	2108188
b2041	rfbB	2	2109998	2111083	b2040	rfbD	2	2109099	2109998	1	2110026
b2044		2	2113929	2115149	b2043		2	2112524	2113918	-10	2113946
b2045		2	2115146	2116426	b2044		2	2113929	2115149	4	2115177
b2047		2	2118182	2119576	b2046		2	2116702	2118180	-1	2118208
b2050	yefD	2	2122545	2123768	b2049	cpsB	2	2121106	2122542	-2	2122570
b2051	yefC	2	2123765	2124247	b2050	yefD	2	2122545	2123768	4	2123796
b2052	yefB	2	2124247	2125212	b2051	yefC	2	2123765	2124247	1	2124275
b2053	yefA	2	2125215	2126336	b2052	yefB	2	2124247	2125212	-2	2125240
b2054		2	2126362	2126910	b2053	yefA	2	2125215	2126336	-25	2126364
b2055		2	2126926	2127672	b2054		2	2126362	2126910	-15	2126938
b2056		2	2127683	2128900	b2055		2	2126926	2127672	-10	2127700
b2057		2	2128875	2130092	b2056		2	2127683	2128900	26	2128928
b2058	wcaB	2	2130089	2130577	b2057		2	2128875	2130092	4	2130120
b2059		2	2130580	2131419	b2058	wcaB	2	2130089	2130577	-2	2130605
b2061		2	2133677	2134120	b2060		2	2131512	2133710	34	2133738
b2062		2	2134126	2135265	b2061		2	2133677	2134120	-5	2134148
b2065	dcd	2	2139656	2140237	b2064	yegA	2	2137781	2139634	-21	2139662
b2073		2	2150491	2151150	b2072		2	2149733	2150494	4	2150522
b2074		1	2151891	2153285	b2075		1	2153285	2156407	1	
b2075		1	2153285	2156407	b2076		1	2156408	2159485	0	
b2076		1	2156408	2159485	b2077		1	2159486	2160901	0	
b2077		1	2159486	2160901	b2078	baeS	1	2160898	2162301	4	
b2078	baeS	1	2160898	2162301	b2079	baeR	1	2162298	2163020	4	
b2084		2	2165757	2166023	b2083		2	2165624	2165770	14	2165798
b2085		2	2166011	2166388	b2084		2	2165757	2166023	13	2166051
b2088		1	2168249	2168557	b2089	tra5_4	1	2168554	2169420	4	
b2093	gatB	2	2172302	2172586	b2092	gatC	2	2170943	2172298	-3	2172326
b2095	gatZ	2	2173079	2174341	b2094	gatA	2	2172617	2173069	-9	2173097
b2098		1	2176841	2178118	b2099		1	2178115	2179119	4	
b2099		1	2178115	2179119	b2100		1	2179116	2180081	4	
b2104		2	2182533	2183321	b2103		2	2181736	2182536	4	2182564
b2109	yehB	2	2186450	2188930	b2108	yehA	2	2185400	2186434	-15	2186462
b2110	yehC	2	2188946	2189665	b2109	yehB	2	2186450	2188930	-15	2188958
b2116	molR_2	1	2195430	2197367	b2117	molR_3	1	2197288	2198289	80	
b2117	molR_3	1	2197288	2198289	b2118	yehI	1	2198299	2201931	-9	
b2119	yehL	1	2202550	2203704	b2120		1	2203715	2205994	-10	
b2120		1	2203715	2205994	b2121	yehP	1	2205987	2207123	8	
b2121	yehP	1	2205987	2207123	b2122	yehQ	1	2207096	2208964	28	
b2126	yehU	2	2210979	2212664	b2125	yehT	2	2210263	2210997	19	2211025
b2129	yehX	2	2214501	2215427	b2128	yehW	2	2213765	2214496	-4	2214524
b2130	yehY	2	2215420	2216577	b2129	yehX	2	2214501	2215427	8	2215455
b2131	yehZ	2	2216584	2217501	b2130	yehY	2	2215420	2216577	-6	2216605
b2141	yohJ	1	2228644	2229042	b2142	yohK	1	2229039	2229734	4	
b2144	sanA	1	2230898	2231617	b2145		1	2231620	2231859	-2	
b2146		1	2232053	2233291	b2147	yeiA	1	2233279	2234520	13	
b2149	mglA	2	2235789	2237309	b2148	mglC	2	2234763	2235773	-15	2235801
b2153	folE	2	2241004	2241672	b2152	yeiB	2	2239830	2240987	-16	2241015
b2159	nfo	1	2248860	2249717	b2160	yeiI	1	2249720	2250808	-2	
b2166	yeiC	2	2256375	2257316	b2165	yeiN	2	2255449	2256387	13	2256415
b2168	fruK	2	2259447	2260385	b2167	fruA	2	2257739	2259430	-16	2259458
b2169	fruB	2	2260385	2261515	b2168	fruK	2	2259447	2260385	1	2260413
b2173	yeiR	1	2265849	2266835	b2174		1	2266838	2267587	-2	
b2177	yejA	1	2270378	2272198	b2178	yejB	1	2272199	2273293	0	
b2178	yejB	1	2272199	2273293	b2179	yejE	1	2273293	2274318	1	
b2179	yejE	1	2273293	2274318	b2180	yejF	1	2274320	2275909	-1	
b2187	yejL	1	2282149	2282376	b2188	yejM	1	2282396	2284156	-19	
b2190	yejO	2	2284410	2286920	b2191		1	2286925	2287047	-4	
b2191		1	2286925	2287047	b2190	yejO	2	2284410	2286920	-4	2286948
b2195	dsbE	2	2290427	2290984	b2194	ccmH	2	2289378	2290430	4	2290458
b2196	ccmF	2	2290981	2292924	b2195	dsbE	2	2290427	2290984	4	2291012
b2197	ccmE	2	2292921	2293400	b2196	ccmF	2	2290981	2292924	4	2292952
b2198	ccmD	2	2293397	2293606	b2197	ccmE	2	2292921	2293400	4	2293428
b2199	ccmC	2	2293603	2294340	b2198	ccmD	2	2293397	2293606	4	2293634
b2201	ccmA	2	2295041	2295658	b2200	ccmB	2	2294382	2295044	4	2295072
b2202	napC	2	2295677	2296279	b2201	ccmA	2	2295041	2295658	-18	2295686
b2203	napB	2	2296289	2296759	b2202	napC	2	2295677	2296279	-9	2296307
b2204	napH	2	2296735	2297598	b2203	napB	2	2296289	2296759	25	2296787
b2205	napG	2	2297585	2298280	b2204	napH	2	2296735	2297598	14	2297626
b2206	napA	2	2298287	2300773	b2205	napG	2	2297585	2298280	-6	2298308
b2207	yojF	2	2300770	2301033	b2206	napA	2	2298287	2300773	4	2300801
b2208	napF	2	2301023	2301517	b2207	yojF	2	2300770	2301033	11	2301061
b2213	ada	2	2307361	2308425	b2212	alkB	2	2306711	2307361	1	2307389
b2216	yojN	1	2311508	2314180	b2217	rcsB	1	2314197	2314847	-16	
b2219	atoS	1	2318063	2319889	b2220	atoC	1	2319886	2321271	4	
b2221	atoD	1	2321467	2322129	b2222	atoA	1	2322129	2322779	1	
b2222	atoA	1	2322129	2322779	b2223	atoB	1	2322776	2324098	4	
b2226		2	2326168	2327817	b2225		2	2325387	2326163	-4	2326191
b2227		2	2327818	2328303	b2226		2	2326168	2327817	0	2327845
b2228		2	2328319	2332332	b2227		2	2327818	2328303	-15	2328331
b2229		2	2332356	2333006	b2228		2	2328319	2332332	-23	2332360
b2230	yfaA	2	2332976	2334712	b2229		2	2332356	2333006	31	2333034
b2235	nrdB	1	2345404	2346534	b2236	yfaE	1	2346534	2346788	1	
